userID, productId, Rating, timestamp
A3L6L5O89JTX2T,B001DVZXC0,3.0,1357862400
A1F9Z42CFF9IAY,B001TH7GSW,1.0,1253836800
ASJSX783R5HTZ,B0021L9HKK,3.0,1269561600
A1P3DDFL423B3C,B00157YNNM,5.0,1302393600
ACJT8MUC0LRF0,B00GN6PPXW,5.0,1402617600
ACHTDPEQYSEQL,B006TF36TM,5.0,1352851200
A1PI8VBCXXSGC7,B00FZ9SM4M,4.0,1389398400
A3R1WFO4KIUQXZ,B008DWCRQW,4.0,1370304000
A1143YEAZYMYHJ,B0058W5RC6,5.0,1352678400
A2LB4FLRZG6CUV,B00CAFPF26,5.0,1401148800
A7FDGFK0KN7QG,B002RJFD7C,3.0,1263168000
A3F3B6HY9RJI04,B004KZHRAM,5.0,1313625600
AEL6CQNQXONBX,B0001R05XE,4.0,1232582400
A38NELQT98S4H8,B003YKG2W8,3.0,1324080000
A100UD67AHFODS,B007BXSC8Q,5.0,1350000000
A1EH2S92FHWZRP,B003STVG80,3.0,1285372800
A3IUW081KXD3PE,B005ZAO9PC,4.0,1322352000
A25QJBK33C4O0R,B000VZP040,2.0,1380585600
A22S7D0LP8GRDH,B0050M92CU,5.0,1332028800
A11ULAZ4B5ZXC8,B0019EHU8G,5.0,1397692800
ACJT8MUC0LRF0,B009O7Y9AC,4.0,1362182400
A2ED50E3KWKUKW,B009B0MY6S,5.0,1387756800
A506HOOCVL8GW,B001PHLMAE,5.0,1297728000
A3ER6ARJ23CIN8,B003NE5JCE,5.0,1322956800
A3OYO7B6SS7QLH,B0010SIAV2,4.0,1373846400
ABMF4UC4Z00NT,B001PIBE8I,5.0,1253059200
A2OWR5G2OAQF7C,B006WT2K8I,5.0,1359849600
A2ROZACRW31PC2,B009WLH4QQ,3.0,1400803200
A1RL1OTV8IJMVD,B0018KTCIM,4.0,1228694400
AK3GKIV8DEY8B,B00004ZCDD,1.0,1227484800
A3VC74TJ06WDDD,B00517CEUQ,3.0,1363305600
AGILRZOT49R0V,B00746UEOK,4.0,1394409600
A2BX8DDQGCCG2J,B003CP0K8C,5.0,1291334400
A1VYFEJM12ZP11,B0045I8E42,2.0,1338854400
A3QNX5KWHDV0GD,B000EGI7V4,5.0,1392854400
A1CMD08Z49PGKQ,B007PLL4CK,5.0,1365811200
A1E1LEVQ9VQNK,B00DN27H58,5.0,1374451200
A2F2F7N94SR1KQ,B003XIM3QK,4.0,1390780800
ABXANRX4GPYRZ,B000IV413S,5.0,1212278400
A1YEPFLLH42OU1,B004QM0NOG,5.0,1403568000
A2B7BUH8834Y6M,B0006SQWR6,5.0,1103328000
A1SDPA1J98UP4L,B002WE6D44,5.0,1385337600
A1ZCSSCAGBCD49,B004EY7ZSI,5.0,1404259200
A3A4ZAIBQWKOZS,B009XN9GQY,4.0,1375833600
A1URXSRV6WDHVY,B006ZH0MP0,5.0,1358035200
A19RGDJPNZ7NZ,B0017K6BD2,5.0,1345420800
A2L90SGUP36KGA,B003WV5DJC,4.0,1404950400
A18S2VGUH9SCV5,1400501776,4.0,1340755200
A250AXLRBVYKB4,B0014DVIL2,5.0,1233532800
A38RMU1Y5TDP9,B006OM75I8,5.0,1402012800
A1P3DDFL423B3C,B0002ZLZ02,2.0,1403395200
A1JUBRIZMO0RJV,B000BMAL10,5.0,1139961600
A1UQBFCERIP7VJ,B005N8W1EW,4.0,1336262400
A1N5FSCYN4796F,B005A0B3MO,3.0,1312243200
A1N5FSCYN4796F,B00CE590Z0,4.0,1372464000
A2TVH2OBNXYXHV,B002ZCXJZE,4.0,1286064000
ARW8VGT10JG60,B005IS57ZC,1.0,1335139200
A1X1CEGHTHMBL1,B00D65AJ0C,2.0,1376352000
A2WW57XX2UVLM6,B000BTCJNG,4.0,1202256000
AQM0K7MBBT4AY,B00IWYO75K,4.0,1405382400
AZ515FFZ7I2P7,B002V88HFE,4.0,1316131200
A1PV5T5S4D5NPI,B00198DM2K,5.0,1360368000
A2B7BUH8834Y6M,B0057AVXTA,5.0,1364169600
A2WPL6Y08K6ZQH,B00526TV2U,4.0,1371600000
A2ARDVMUGDFED6,B007B5S8BU,5.0,1342828800
AYOTEJ617O60K,B00FSD3VVO,2.0,1402963200
A2FHTXLKY1XJDB,B008HUN0FC,5.0,1356134400
A2JWF9IG8PJAOA,B005FVNGRI,5.0,1400889600
A17HMM1M7T9PJ1,B0010Z294O,5.0,1228608000
AUUV3XDYB16X5,B0079M711S,5.0,1357948800
A253IOATGMT2UP,B005NJCFRE,4.0,1375488000
A2JKM8KF3296CW,B00DQZQCUI,5.0,1389744000
A20DDH4NT6Q1E8,B007J3C5KY,4.0,1350777600
A2VAD79S4A06DD,B002MAPSDA,5.0,1292976000
A2TN0U8173HM7A,B001QWRU40,5.0,1374796800
A1GBT4UN2RW7XY,B006EK0LZO,5.0,1368316800
A1R19YYR5OR26T,B004I2EDA4,5.0,1361923200
AEAFHD09X8044,B0000C4DX5,5.0,1297900800
A6VPK7X53QNAQ,B000AYGDIO,5.0,1142294400
A2XRMQA6PJ5ZJ8,B0097BEFYA,5.0,1356134400
A231WM2Z2JL0U3,B00004XO1V,5.0,975888000
A3J8A5L5AF5TX9,B0014Z29U4,4.0,1305331200
A3JUHP1E3WUHEA,B00E40QPX8,4.0,1393286400
A26KXNN6H1IL0I,B00BFYVXYM,4.0,1366588800
A2AF0NOCM71J0B,B007G95FJE,3.0,1348012800
ADLVFFE4VBT8,B007OY5V68,3.0,1379462400
A3SMD3T0QTN109,B0039NLS3I,3.0,1374883200
A1U5IJHJK84S54,B0044TVYWG,1.0,1296518400
A11EXFO14WEJM1,B00ADG5FLK,5.0,1377907200
A18FLOC8YQY0P8,B00362CIRW,4.0,1301270400
AMVXR3NPL0GWX,B000I1X3W8,5.0,1355702400
A1NMM0RDRF6R84,B000QUUFRW,5.0,1344643200
A1B0NL8UWAELI7,B000MXNJ7G,1.0,1331251200
A19EKT8H85AKO5,B004CLYEFK,4.0,1359158400
A1YEPFLLH42OU1,B008X9Z6EA,3.0,1350950400
A2FRKEXDXDN1KI,B003ZHV978,5.0,1292976000
A2IT7S59GSASN7,B00352LSYW,4.0,1316131200
AY3D7DG5L5WCK,B008X9Z7N0,5.0,1372723200
A3R1WFO4KIUQXZ,B0079003UQ,3.0,1337644800
A1VFX417XDNWIU,B00EI4V3X2,4.0,1385683200
A3EZEP0FX5BC1P,B00CHT6CRC,4.0,1388361600
A3DWO5RJDA430F,B00009UTLM,5.0,1302566400
A2NB2E5DXE319Z,B002RM08RE,4.0,1256428800
A2UTZ4O5E2W4DK,B000Y2KI6K,4.0,1299974400
A1W415JP5WEAJK,B005IMFX2K,5.0,1351468800
A3D822N1K2IAQD,B00654PTT2,3.0,1337126400
A328S9RN3U5M68,B009W3XGNE,5.0,1384992000
ATZJNEXX7LWD3,B0099SMFP2,4.0,1369008000
ACQYIC13JXAOI,B000QUUFRW,5.0,1340236800
A1R76R4E6A8S3B,B000CF2ZL0,4.0,1136419200
A3S3VSXEFXBMRC,B002MWWMH8,4.0,1292889600
AR18DH5SL9F73,B004GEHFMW,3.0,1362614400
A2WLNSZ9U0T1S3,B0015YJOK2,4.0,1207267200
A1WF4QNIE2Z3I7,B007WTAJTO,5.0,1391990400
A11ULAZ4B5ZXC8,B007YV0UQW,5.0,1366588800
A680RUE1FDO8B,B001TLK7V6,5.0,1281484800
A3QQGPI3CTV9SX,B000094Q77,4.0,1207008000
AYB4ELCS5AM8P,B00FMTIUD8,5.0,1384992000
A2NOW4U7W3F7RI,B0055QYJJM,5.0,1367107200
A2PREU4LOFQRB1,B002JCSAZO,5.0,1402790400
AOJA1LC8PN7K1,B0010ZWYF8,1.0,1221609600
A3CW0ZLUO5X2B1,B007HH95F0,4.0,1368316800
A28LUOEY0ECT9G,B007STKINK,5.0,1352764800
ATS2855497V0I,B00111TP58,4.0,1263254400
A6VPK7X53QNAQ,B005LIDMYM,4.0,1321315200
A31N0XY2UTB25C,B00HE5VNFA,4.0,1398038400
A10ZBR6O8S8OCY,B0012JCYPC,5.0,1202256000
AU3GYRAKBUAEU,B000HI3HGE,5.0,1259712000
AKT8TGIT6VVZ5,B00006I5E0,5.0,1122422400
AW68KVDV7BBRS,B001542X64,5.0,1343865600
A3MFORLOKIOEQY,B00F3ZNQXU,5.0,1385510400
A25TQLMIAPI1T6,B004Z02XK6,5.0,1403222400
A2EHYCA29NSQLU,B001FRA0IE,4.0,1244678400
A7UPJYPAH73NC,B008H9BXMK,5.0,1346630400
AWPODHOB4GFWL,B0053U10K6,5.0,1356307200
A3FEGTOLCWXSV4,B000OV85NE,3.0,1212451200
A145B8OHVNNFAJ,B00D2LR76E,4.0,1374796800
A25HBO5V8S8SEA,B00005NFPH,5.0,1099612800
A3A4ZAIBQWKOZS,B001W3FXAQ,5.0,1305676800
A3FFZQKCA7UOYY,B00F3SISYO,5.0,1405036800
AK3GKIV8DEY8B,B000VMP5NO,5.0,1260835200
A1QOK9LU90ACF7,B0096YOQRY,5.0,1387756800
A1VQHH85U7PX0,B004CLYEAK,4.0,1297555200
A3N4VTNFPMTHEF,B000IE1KZC,5.0,1242777600
A34BZM6S9L7QI4,B008ULPCB8,5.0,1358985600
A2JWF9IG8PJAOA,B004M8RWDO,5.0,1399507200
A3A4ZAIBQWKOZS,B006LG9R4M,5.0,1383696000
A26EQ8U96JA92T,B003LVZO8S,5.0,1373673600
A2WCFDOCS73PNB,B003FMVPFY,4.0,1332633600
A19XMHRB3G4DIR,B006LW0W5Y,5.0,1362614400
A361M14PU2GUEG,B004RDWVUS,5.0,1388361600
A38NELQT98S4H8,B00004ZC8Y,4.0,1378252800
AZAC8O310IK4E,B00426C57O,5.0,1299542400
A22S7D0LP8GRDH,B000U8Y0JY,5.0,1240099200
AHNHLGKIZ2N3B,B002L72ANK,5.0,1370131200
ACYZXQ2JKPZKT,B000817RCA,4.0,1283472000
A3AYSYSLHU26U9,B0041OMWNY,4.0,1311811200
A11EYMH9UV9XG7,B0002F3E92,5.0,1172016000
A15J71JLC29KPW,B00AWLCJ6K,5.0,1366243200
AQ2FC1DLKVD8H,B00E4RD4VC,5.0,1380931200
A1Z4GII5CHCDG7,B0096W1PG6,4.0,1370995200
A3MFORLOKIOEQY,B004BDORCO,3.0,1341532800
AGGAQLXPVGM5D,B0006J335Y,5.0,1230163200
A16RI68PS6T5CA,B003YNO0LA,3.0,1403740800
A19X4BF861LQST,B001EMUE6I,5.0,1232409600
A3S5EXYZDEBF3K,B005BZNE2U,4.0,1325376000
A3OXHLG6DIBRW8,B002HWRJY4,5.0,1254873600
AJL3U764D7NI3,B0046TDJJK,5.0,1325548800
A2J96FILPQA01,B004S5CCP4,5.0,1325289600
AW68KVDV7BBRS,B005SGIILO,5.0,1390348800
AAR7CEPXYJA0T,B001DCE672,4.0,1281398400
A3LDLV1GWQJLEQ,B0088CJT4U,5.0,1364515200
A3S3R88HA0HZG3,B00I8WHQZY,5.0,1404950400
AATWFX0ZZSE6C,B0056YNA2A,5.0,1318982400
A3BNMHRW2R35LK,B00EO96W2I,4.0,1388448000
A2M14CFAMF8J7I,B0034CL2ZI,5.0,1366243200
A3LGT6UZL99IW1,B004Z74P0K,1.0,1329523200
A3OXHLG6DIBRW8,B001LQ1O1G,3.0,1230595200
AVPNQUVZWMDSX,B005E7KMH0,4.0,1383696000
A19XPAWSWDRI3B,B007CS9WYI,5.0,1357084800
A2AF0NOCM71J0B,B00A311LUE,5.0,1376092800
A15QYHQH80W30L,B000VNJD18,3.0,1275523200
A376OJHLE6SU9Q,B002VPE1QG,5.0,1278806400
AA91O96C1Z18W,B000NUYVWK,1.0,1261526400
A13WOT3RSXKRD5,B002WE6D44,5.0,1345420800
A1T1YSCDW0PD25,B000BKJZ9Q,5.0,1170633600
AT09WGFUM934H,B001XQLOQY,5.0,1370908800
ATZJNEXX7LWD3,B002KQ5KVG,5.0,1255478400
A3LGT6UZL99IW1,B009NUWRF4,5.0,1377129600
A3R4794K2RVU1S,B006JGXOSY,4.0,1361232000
A3SQCTNYQFVBWM,B007HOST8C,4.0,1399680000
A1E55W6ES0FY17,B000WBQOZW,1.0,1226880000
AZ515FFZ7I2P7,B001DULYZG,2.0,1232928000
A3LDPF5FMB782Z,B002EPF6YO,3.0,1302220800
A3FOSLM5G1BO63,B0038JECKE,3.0,1270080000
A1E55W6ES0FY17,B000NJ9D06,1.0,1197676800
A3D2VIUT2HWP0Z,B005LAIFE2,5.0,1344124800
A3284KYDZ00BZA,B00F3F0EIU,5.0,1387411200
A506HOOCVL8GW,B0056TYRMW,5.0,1377129600
A2TKWMX4563NR6,B00009WO6D,1.0,1354147200
A3GFQHHVMEAIO,B0013DXVYK,5.0,1265328000
ADOR3TR7GDF68,B002BFA91C,5.0,1325894400
A38RMU1Y5TDP9,B000LSZ0Q0,3.0,1263254400
A2HKUM9OEBQKDW,B008OTKGNU,5.0,1359676800
A3HSDV9Y0TV5Z2,B00AO1XFM0,1.0,1379289600
A3EXWV8FNSSFL6,B00ELAM8LE,5.0,1381104000
A1F7YU6O5RU432,B00ETH7ERM,5.0,1384387200
A2HDTOF8222KN3,B000ZOINIW,5.0,1395792000
A36A1ZYZH8568P,B000629GES,3.0,1171929600
A1ZTR0FR5AW9B4,B007HQYUZG,5.0,1379203200
A22CW0ZHY3NJH8,B004QJJFXE,3.0,1302048000
AW6A4PPENVZY3,B0026HSQ3I,4.0,1320969600
A20G074MWH9U7O,B001CBFTFM,5.0,1255910400
A24HWYHR28JJ7A,B005Y8JMHU,5.0,1355616000
ATS2855497V0I,B007I5JT4S,5.0,1331856000
AFICF7DKHTQ87,B000Y138EK,3.0,1245715200
A3L9E0YI7C5G0W,B00009R6UU,5.0,1393027200
A22S7D0LP8GRDH,B005N7CQCK,5.0,1324252800
A2IMLOJ2Z2QEU2,B00FPKDPZC,5.0,1389139200
A1F9Z42CFF9IAY,B000AJIF4E,2.0,1206576000
AIFLY2HF8NS8U,B001GGK8OA,3.0,1319155200
A6XLG77BC9R8R,B007KTGURQ,5.0,1345248000
A26EQ8U96JA92T,B0064EL2DK,5.0,1341705600
A3T4OHEAHOJ700,B00016L0VQ,4.0,1130112000
A2VH0UT5EQFB6P,B000EHLIHS,4.0,1315958400
A2NVQZ4Y7Y0J1R,B0039BPG1U,4.0,1305763200
A3V2EZ6MA32FF6,B00116VJIO,5.0,1282521600
A3077MQTAKOVFZ,B002OGMNT4,5.0,1343260800
A361U4SXK7FCQE,B00EXK1KZW,4.0,1395273600
AGGAQLXPVGM5D,B004E10KFG,5.0,1379030400
A1CMD08Z49PGKQ,B003ZBZ64Q,5.0,1335312000
A1VTCSCH8FFC76,B007KEZMX4,5.0,1343347200
A1143YEAZYMYHJ,B000TXEE14,5.0,1230422400
A20DZX38KRBIT8,B001EYV9TM,1.0,1249430400
A2JKM8KF3296CW,B00EZ9XGGC,3.0,1388188800
A3CG93783LP0FO,B006K5520C,5.0,1361664000
A2NP9CGUSFP22E,B006JGXOSY,5.0,1346630400
A2VALCFTOWFYXZ,B00EAM54SC,3.0,1378512000
A28621TSIR5EOG,B0000AE6G9,5.0,1355875200
A2SYAQXJGRY3XE,B005DIWYYY,4.0,1324512000
A3JV071KO43Q5X,B005K7192G,5.0,1327708800
AGHZXQL9F94T9,B0000645C9,2.0,1020556800
A2PSD2R9A1CXG7,B002O3W2OI,3.0,1267228800
A1VGXHHR08G044,B000BKJZ9Q,5.0,1135468800
A2J8DE8R94ZB02,B005KJJKVG,3.0,1324252800
A3TCMJ6GKZJFBQ,B000CDA802,5.0,1317600000
AGXMC3ITWZASE,B001I45T9O,5.0,1245024000
A2PSD2R9A1CXG7,B0001CNMFM,5.0,1132444800
A2EHYCA29NSQLU,B005OGQXJW,2.0,1346457600
ARXU3FESTWMJJ,B007RNCLBY,3.0,1343088000
A3PD8JD9L4WEII,B0086OGLXC,5.0,1355011200
A2NJQF2UI60VGT,B002ZCXJZE,5.0,1294358400
AEN44U6T9R93,B0029U2TYY,5.0,1347667200
A2NB2E5DXE319Z,B005LU2YZ8,4.0,1325116800
A3J2YU2D9BH2J7,B00GJYNCFG,4.0,1394236800
A13WOT3RSXKRD5,B007AHJNF4,5.0,1374710400
A22S7D0LP8GRDH,B007ZZ6OW6,4.0,1353715200
A2XHOLOLKGV1FE,B004I5BUSO,3.0,1403308800
A17BUUBOU0598B,B000VY9HFE,4.0,1193788800
A1F7YU6O5RU432,B002MU1ZRS,5.0,1329004800
AIFLY2HF8NS8U,B001TOD5AS,5.0,1311120000
A1143YEAZYMYHJ,B00BQ4F9ZA,5.0,1369699200
A3EWJX7W1X7E79,B003SGCO3E,5.0,1331596800
A1VQBEW0G4IH1J,B00HPM1FZ0,3.0,1397606400
A680RUE1FDO8B,B00EOAS4KU,5.0,1390348800
AO8NH0BV82XIE,B00B7XC6PQ,5.0,1376524800
A1J5HIF41ENSMZ,B003KPBRRW,5.0,1279929600
A1H4IVXNXWWBLV,B004FVJXZS,4.0,1292544000
A4WEZJOIZIV4U,B0007WK8KS,5.0,1134432000
A3IY316DRNF5F2,B00BW6LXHA,3.0,1384041600
A1KY5G5FP31F2F,B003ZBZ64Q,5.0,1334707200
A1UEL5C1N6E5SE,B0002XJ5KQ,1.0,1144022400
A3F7USIDJBR8WU,B0007TJ5AK,5.0,1177891200
AOEDWQLH2WKKW,B005NX7HY6,5.0,1330128000
A3A4ZAIBQWKOZS,B00G5OAT88,5.0,1387497600
AIBRTGBN07D6A,B005LESQKG,3.0,1331769600
A1RPJHUVVSI98A,B0008GP880,5.0,1264204800
A1MFAPVBW9BEGD,B00F3F38O2,2.0,1401840000
A24HWYHR28JJ7A,B0033A7K7A,4.0,1274918400
A1N5FSCYN4796F,B004XW2NEW,5.0,1369267200
A1QNYLBG73QRNF,B0050AFFWI,5.0,1316044800
A11KZ906QD08C5,B000JV9LUK,5.0,1326326400
A20OBCQWBKCGZT,B0046RE60I,5.0,1293580800
A1V4A5U5O3TMMD,B003YV64OI,5.0,1296086400
A3INN916E4VION,B0057OCDQS,4.0,1379635200
AGX2K0FMS0IVL,B0006L0BES,5.0,1319587200
A2IXK5LB4Y0NYV,B007PA1K84,5.0,1357603200
A18A5VSD0IPN14,B002USQG2Q,5.0,1320451200
ABIVKBMSIPEDY,B009M3UT16,4.0,1376524800
A3F9CMU8KNAY1M,B001F51G0W,5.0,1228867200
A3G007LQX6KGOD,B0039BPG1A,5.0,1279065600
A1YEPFLLH42OU1,B0000513O4,5.0,1389398400
A10X9ME6R66JDX,B004OA6VYQ,5.0,1362960000
A96JD9312DHWC,B00EVWXAEQ,5.0,1386979200
A1MBXP3NZM2BUO,B00829THK0,5.0,1361145600
A22I55P15NSAOX,B00HHRP11C,5.0,1401408000
A213J54E63SYOP,B001VEAI74,5.0,1339891200
A2D1ZQEFS1NBH2,B00D5Q75RC,5.0,1378166400
A2TA40MV2H4O6F,B002WE0QN8,5.0,1399939200
A3J8A5L5AF5TX9,B0002MQGOA,5.0,1345507200
A3F3B6HY9RJI04,B000068O34,5.0,1391817600
A12DQZKRKTNF5E,B00DIFIM36,4.0,1385769600
A14JBDSWKPKTZA,B001B99I34,5.0,1219881600
AGOH8N902URMW,B004BLK24S,5.0,1309219200
A2XRMQA6PJ5ZJ8,B004T4O3PQ,5.0,1358553600
A1QQA7Y92L4F9R,B004Q81CKY,3.0,1309564800
A2PK64OVZA1U8Z,B008DH4XJQ,4.0,1350432000
A19RGDJPNZ7NZ,B00965J7J0,4.0,1372982400
ASJLXOX1VD4DF,B00CYX54C0,4.0,1401321600
A1P0JSFW184ZXJ,B00829TIA4,5.0,1368489600
A1L5TA5UQF7EWE,B003RRY8ZG,1.0,1345075200
A4WEZJOIZIV4U,B00007E7JU,5.0,1133913600
A3B20R4ZAH0Y2Y,B004H8FNJO,3.0,1313884800
A1M7HP5CHDXXOU,B005UBT7NK,5.0,1329177600
AFR9GYKAHM37U,B00182CIB8,5.0,1298592000
A11KZ906QD08C5,B000K2NWYE,5.0,1255651200
ACY9QYNDFLVBI,B00576T1G6,4.0,1342569600
A2MJ8OL2FYN7CW,B004J4VYG2,3.0,1355616000
A680RUE1FDO8B,B001FS1Q1S,5.0,1296000000
A2NSXY5L42ZUGO,B000LSHC02,5.0,1242086400
AOEAD7DPLZE53,B002ABM2JO,3.0,1333324800
AV8MDYLHHTUOY,B0079TOI8K,3.0,1337644800
A2KZOIOFXXMC1H,B0069WBB1K,4.0,1393200000
A1PVJICI412IN4,B000ODVL4M,5.0,1272844800
A2ARDVMUGDFED6,B0029LDIS4,5.0,1278892800
ATFBVUXDIRXT6,B000VXED54,5.0,1280361600
A250AXLRBVYKB4,B0020ZFL0C,5.0,1244678400
A31HE83MU98GBV,B0029TZYFQ,5.0,1357084800
A680RUE1FDO8B,B0042FZA1S,5.0,1290384000
A2DG63DN704LOI,B000NP3DJW,5.0,1233446400
AGX2K0FMS0IVL,B00BIK04ZM,5.0,1399507200
A3IMALU0RM8UT9,B005LPLPRQ,5.0,1390176000
A3TP31S61PPE3G,B00007KDVI,1.0,1277251200
A10NMELR4KX0J6,B002HWRJBM,5.0,1363392000
AGEWOMQ90BV8R,B001LOY15O,4.0,1353715200
A3R19YKNL641X3,B00IMZKDOS,5.0,1403049600
AGILRZOT49R0V,B000BQ7GW8,5.0,1394409600
A2L4ZGN7GZJ95T,B00EZJQVG4,3.0,1388534400
A25C2M3QF9G7OQ,B00CG0JCEC,5.0,1383436800
A1MFPAM9TTRTXN,B004NELCLU,5.0,1397606400
A1QQA7Y92L4F9R,B005ES0YYA,5.0,1400630400
A3OYO7B6SS7QLH,B002T59TYW,4.0,1373846400
A3PD8JD9L4WEII,B008MB0RSY,5.0,1361577600
A18EA7MNLXP9H5,B0027VT6V4,1.0,1324598400
ALHC64J88LVWO,B00454X88I,2.0,1389225600
A3G5MOHY1U635N,B0055VH7FA,5.0,1316995200
A2TA40MV2H4O6F,B0007Y794O,4.0,1396051200
A1P0JSFW184ZXJ,B00EXPNFQO,5.0,1392854400
ARXU3FESTWMJJ,B000V5P90K,5.0,1199491200
A31N0XY2UTB25C,B005J6SCPK,5.0,1390348800
AGXV8E7XK9J6H,B000KI81XK,4.0,1295395200
A2JAEZ0FMAMJVW,B004CLYEH8,5.0,1357603200
A2ROZACRW31PC2,B005IPJX7S,4.0,1337299200
A33YZNZIRA3H97,B000PH1DL8,5.0,1203552000
AK3GKIV8DEY8B,B000I3XIE4,5.0,1223510400
A2L0F2T1DLTNT8,B0027VT6V4,3.0,1312761600
A26EQ8U96JA92T,B005ZT5C2M,5.0,1347062400
A2FRKEXDXDN1KI,B00JC5Y6WM,5.0,1402790400
A1143YEAZYMYHJ,B00EPPZNYY,4.0,1402790400
AW68KVDV7BBRS,B000UWYJXM,5.0,1285632000
ABXANRX4GPYRZ,B0007MGFI2,5.0,1230940800
A5KMMY627T3W,B00009R6WY,5.0,1200441600
A1OMXVXXP07F05,B005VTGB0S,1.0,1327276800
A2F7CSE6KT7NI4,B000T4MRF8,5.0,1263859200
A1P0JSFW184ZXJ,B005N8W1EW,5.0,1342569600
A231WM2Z2JL0U3,B0000488VK,3.0,995414400
A1OMXVXXP07F05,B004XIT4NO,4.0,1336348800
AYLLSFYS3UP1H,B006T9B6R2,5.0,1352419200
A1GYEGLX3P2Y7P,B008HDOEG8,5.0,1358208000
A35W3JQYP0M655,B0002CPBWI,5.0,1250553600
A225G2TFM76GYX,B002SQK2F2,4.0,1285027200
A3AYSYSLHU26U9,B00GDDQRH8,4.0,1388448000
A1KKE6VX8VPWZK,B001HS1JOA,5.0,1228262400
A3EXWV8FNSSFL6,B001UQ6PYI,5.0,1239667200
A20DZX38KRBIT8,B001QFZFS0,1.0,1270857600
A2JMJVNTBL7K7E,B000EPNES6,5.0,1170892800
A3639Z6O5JBLIZ,B009CF424O,5.0,1359158400
A2I357I10ZY7CI,B001XHBNN2,5.0,1347840000
A20DZX38KRBIT8,B00747Y9C2,1.0,1404950400
A38NHXL5257E3B,B00109Y2DQ,5.0,1369267200
A2BCDZO1XQLDH,B0009PEU3Y,4.0,1214956800
A3N4VTNFPMTHEF,B00005ABC5,5.0,1212019200
A10Y058K7B96C6,B008ULPAT2,5.0,1365292800
A20OBCQWBKCGZT,B00DIOALPE,5.0,1380153600
A361U4SXK7FCQE,B002TLTE6O,5.0,1297641600
A10AFVU66A79Y1,B00EUFP39E,4.0,1386720000
